client_id,coach_id,need_competency_alignment,true_competence_primary,sector_match,working_style_compat,personality_sim
K00187,C0119,0.6667,0.4171,0.0,0.6457,0.9948
K00187,C0031,0.6667,0.1852,0.0,0.8673,0.8727
K00187,C0017,0.6667,0.4955,0.0,0.9214,0.9432
K00042,C0006,1.0,0.6843,1.0,0.7266,0.9396
K00042,C0088,1.0,0.5845,1.0,0.5974,0.9157
K00042,C0071,1.0,0.4341,1.0,0.8424,0.9172
K00569,C0019,1.0,0.6336,0.0,0.6611,0.9047
K00569,C0089,1.0,0.9804,0.0,0.7826,0.957
K00569,C0067,1.0,0.5637,0.0,0.8793,0.9012
K00444,C0032,0.0,0.303,1.0,0.8418,0.9877
K00444,C0089,1.0,0.9804,0.0,0.7171,0.9656
K00444,C0070,0.0,0.1273,0.0,0.7093,0.9047
K00348,C0114,1.0,0.3236,0.0,0.8103,0.9753
K00348,C0007,1.0,0.6102,0.0,0.7308,0.7599
K00348,C0045,1.0,0.2068,0.0,0.8352,0.9286
K00086,C0089,0.75,0.9804,0.0,0.8069,0.8977
K00086,C0032,0.25,0.303,0.0,0.7857,0.8982
K00086,C0008,0.75,0.5669,0.0,0.8489,0.8749
K00134,C0103,1.0,0.8055,0.0,0.7584,0.9109
K00134,C0007,1.0,0.5627,0.0,0.6104,0.7968
K00134,C0048,0.75,0.4966,0.0,0.8229,0.9723
K00070,C0027,0.8333,0.3074,0.0,0.6188,0.947
K00070,C0064,0.8333,0.4449,1.0,0.7952,0.9457
K00070,C0011,0.8333,0.5341,0.0,0.7795,0.9299
K00529,C0082,1.0,0.5546,0.0,0.5943,0.9393
K00529,C0101,1.0,0.719,1.0,0.466,0.9499
K00529,C0063,1.0,0.5504,0.0,0.6834,0.8169
K00307,C0093,0.75,0.6502,0.0,0.8447,0.9555
K00307,C0052,0.75,0.5104,0.0,0.8185,0.9404
K00307,C0053,0.75,0.6641,0.0,0.7939,0.9141
K00626,C0060,0.5,0.5958,0.0,0.6702,0.9724
K00626,C0093,0.5,0.6502,0.0,0.7209,0.946
K00626,C0053,0.5,0.6641,0.0,0.6259,0.9471
K00135,C0034,1.0,0.8531,0.0,0.8382,0.9114
K00135,C0072,1.0,0.4228,0.0,0.7406,0.9314
K00135,C0091,0.3333,0.7874,0.0,0.4832,0.946
K00462,C0108,0.8333,0.3852,0.0,0.7423,0.9371
K00462,C0119,0.8333,0.1426,0.0,0.7124,0.9318
K00462,C0051,0.3333,0.3111,0.0,0.8572,0.8708
K00385,C0060,0.75,0.5958,0.0,0.5913,0.9106
K00385,C0052,0.75,0.5104,0.0,0.734,0.7704
K00385,C0094,0.75,0.3064,0.0,0.5971,0.8487
K00253,C0094,1.0,0.3683,0.0,0.703,0.7968
K00253,C0039,1.0,0.2504,0.0,0.7276,0.7236
K00253,C0004,0.8333,0.4518,0.0,0.7805,0.9565
K00399,C0052,1.0,0.5104,0.0,0.8354,0.9203
K00399,C0111,0.75,0.652,0.0,0.7187,0.944
K00399,C0011,0.75,0.5341,0.0,0.7856,0.9638
K00595,C0094,1.0,0.2578,0.0,0.8313,0.9246
K00595,C0039,1.0,0.2408,0.0,0.6677,0.8783
K00595,C0078,0.6667,0.6291,1.0,0.756,0.9878
K00459,C0067,0.0,0.5637,0.0,0.7195,0.965
K00459,C0052,1.0,0.4897,0.0,0.834,0.8631
K00459,C0106,0.0,0.813,0.0,0.6734,0.8123
K00298,C0007,1.0,0.6328,0.0,0.8112,0.9374
K00298,C0114,1.0,0.2468,0.0,0.7221,0.8909
K00298,C0042,0.6667,0.1488,0.0,0.8581,0.9873
K00538,C0039,1.0,0.2408,0.0,0.5305,0.843
K00538,C0094,1.0,0.2578,0.0,0.7561,0.6409
K00538,C0052,0.5,0.1828,0.0,0.8104,0.9456
K00433,C0114,1.0,0.2468,1.0,0.8399,0.8206
K00433,C0084,1.0,0.4192,0.0,0.7465,0.8096
K00433,C0031,1.0,0.3135,0.0,0.8142,0.6484
K00124,C0103,1.0,0.7432,0.0,0.7013,0.9063
K00124,C0007,1.0,0.6328,0.0,0.5809,0.7721
K00124,C0033,0.5,0.2507,0.0,0.6196,0.8788
K00094,C0039,1.0,0.2408,1.0,0.5216,0.887
K00094,C0052,0.6667,0.1828,0.0,0.6623,0.9645
K00094,C0120,1.0,0.2787,1.0,0.5628,0.9679
K00344,C0054,1.0,0.5377,0.0,0.7389,0.9176
K00344,C0020,0.5,0.2874,0.0,0.861,0.9447
K00344,C0088,0.8333,0.5919,0.0,0.6925,0.953
K00447,C0020,0.5,0.2874,0.0,0.714,0.9527
K00447,C0043,0.5,0.2417,0.0,0.7,0.9649
K00447,C0054,1.0,0.5377,0.0,0.7326,0.9121
K00104,C0042,1.0,0.1769,1.0,0.4108,0.9404
K00104,C0091,1.0,0.7874,0.0,0.5517,0.9849
K00104,C0043,1.0,0.5586,0.0,0.5216,0.9791
K00204,C0104,0.8333,0.5871,1.0,0.7145,0.9658
K00204,C0111,0.8333,0.652,0.0,0.7412,0.9124
K00204,C0032,0.8333,0.6018,0.0,0.8894,0.9376
K00189,C0007,1.0,0.5627,0.0,0.5439,0.9781
K00189,C0032,0.75,0.7354,0.0,0.6406,0.9229
K00189,C0048,0.75,0.4966,0.0,0.6793,0.8824
K00208,C0009,0.75,0.6638,0.0,0.699,0.8311
K00208,C0090,0.75,0.556,0.0,0.8841,0.8502
K00208,C0027,0.75,0.3254,0.0,0.6082,0.7412
K00203,C0019,1.0,0.5798,0.0,0.7263,0.9662
K00203,C0005,1.0,0.2341,0.0,0.7289,0.978
K00203,C0018,1.0,0.1186,0.0,0.7505,0.9813
K00549,C0054,1.0,0.4997,0.0,0.5659,0.878
K00549,C0049,1.0,0.642,0.0,0.8541,0.9259
K00549,C0072,1.0,0.5483,0.0,0.5677,0.9232
K00241,C0116,1.0,0.3323,0.0,0.8453,0.897
K00241,C0052,0.5,0.2053,0.0,0.8302,0.9579
K00241,C0046,0.5,0.8995,0.0,0.7953,0.9706
K00518,C0004,0.75,0.4518,0.0,0.8858,0.8049
K00518,C0060,1.0,0.5578,0.0,0.6231,0.6919
K00518,C0068,0.75,0.6102,0.0,0.7619,0.7724
K00163,C0051,1.0,0.6798,1.0,0.681,0.7487
K00163,C0119,1.0,0.4456,0.0,0.7149,0.7824
K00163,C0027,1.0,0.3254,1.0,0.789,0.9095
K00594,C0007,1.0,0.6328,1.0,0.7052,0.8834
K00594,C0103,1.0,0.7432,1.0,0.7396,0.9318
K00594,C0037,0.5,0.1961,0.0,0.6187,0.9885
K00106,C0033,1.0,0.2507,0.0,0.7391,0.9106
K00106,C0056,1.0,0.567,1.0,0.7151,0.9226
K00106,C0059,1.0,0.6274,0.0,0.7362,0.9692
K00136,C0031,0.75,0.3135,0.0,0.7452,0.8539
K00136,C0114,0.75,0.2468,0.0,0.9131,0.8836
K00136,C0045,0.75,0.7126,0.0,0.7307,0.911
K00156,C0089,1.0,0.9804,0.0,0.7425,0.9699
K00156,C0052,1.0,0.4897,0.0,0.9339,0.952
K00156,C0106,1.0,0.813,0.0,0.7509,0.9417
K00410,C0119,1.0,0.4171,0.0,0.7305,0.907
K00410,C0016,1.0,0.6363,0.0,0.8045,0.9321
K00410,C0083,1.0,0.3713,0.0,0.8087,0.8629
K00388,C0054,1.0,0.4997,0.0,0.7156,0.871
K00388,C0049,1.0,0.642,0.0,0.6414,0.8157
K00388,C0022,1.0,0.6116,0.0,0.7704,0.7606
K00567,C0045,0.75,0.7126,0.0,0.8779,0.8438
K00567,C0112,0.75,0.39,0.0,0.8063,0.7128
K00567,C0120,0.5,0.2787,0.0,0.7771,0.959
K00120,C0045,1.0,0.7126,0.0,0.9222,0.8795
K00120,C0085,1.0,0.7735,0.0,0.7289,0.9512
K00120,C0006,1.0,0.6363,0.0,0.8631,0.9646
K00378,C0071,1.0,0.4341,0.0,0.8051,0.7704
K00378,C0088,1.0,0.5845,0.0,0.6627,0.8714
K00378,C0006,1.0,0.6843,0.0,0.5794,0.7758
K00599,C0032,0.75,0.7354,0.0,0.6141,0.9718
K00599,C0037,0.75,0.6155,0.0,0.7751,0.9524
K00599,C0055,0.75,0.6411,0.0,0.681,0.934
K00489,C0042,1.0,0.1769,0.0,0.7611,0.8437
K00489,C0119,1.0,0.4171,0.0,0.5547,0.8119
K00489,C0066,0.25,0.4566,0.0,0.8324,0.9408
K00130,C0054,0.75,0.5085,0.0,0.8592,0.9804
K00130,C0100,0.25,0.3374,0.0,0.6506,0.951
K00130,C0071,0.5,0.1277,0.0,0.7776,0.9325
K00475,C0071,1.0,0.2298,0.0,0.7307,0.9
K00475,C0020,1.0,0.2874,0.0,0.8387,0.9347
K00475,C0036,1.0,0.5764,0.0,0.8423,0.9128
K00209,C0060,1.0,0.6895,0.0,0.7002,0.836
K00209,C0058,1.0,0.8854,0.0,0.6154,0.8921
K00209,C0040,1.0,0.6862,0.0,0.6433,0.8452
K00080,C0116,1.0,0.3323,0.0,0.7792,0.9973
K00080,C0064,0.75,0.1512,0.0,0.8773,0.9618
K00080,C0032,1.0,0.2994,0.0,0.8056,0.9655
K00118,C0052,0.875,0.5104,0.0,0.7529,0.92
K00118,C0093,0.875,0.6502,0.0,0.6339,0.9132
K00118,C0040,0.875,0.6094,0.0,0.6435,0.9174
K00572,C0007,1.0,0.6328,0.0,0.5933,0.9548
K00572,C0114,1.0,0.2468,0.0,0.7513,0.9549
K00572,C0033,1.0,0.2507,0.0,0.5699,0.9292
K00125,C0006,0.8333,0.6843,0.0,0.7201,0.9777
K00125,C0101,0.8333,0.6266,0.0,0.8016,0.9642
K00125,C0082,0.8333,0.5063,0.0,0.7463,0.8949
K00177,C0052,1.0,0.4897,0.0,0.8246,0.9644
K00177,C0089,1.0,0.9804,0.0,0.7884,0.8481
K00177,C0008,1.0,0.5669,1.0,0.9259,0.7917
K00419,C0042,1.0,0.2224,0.0,0.7664,0.9149
K00419,C0119,1.0,0.4456,0.0,0.7497,0.9333
K00419,C0043,0.0,0.2595,0.0,0.8454,0.984
K00338,C0009,1.0,0.6638,1.0,0.6524,0.9011
K00338,C0055,1.0,0.5709,1.0,0.7154,0.9679
K00338,C0117,1.0,0.4618,0.0,0.602,0.9874
K00596,C0004,1.0,0.2368,0.0,0.8759,0.9474
K00596,C0060,1.0,0.2525,0.0,0.7209,0.9405
K00596,C0032,0.0,0.7354,0.0,0.8049,0.9712
K00055,C0004,1.0,0.4518,0.0,0.8996,0.9448
K00055,C0045,0.25,0.236,0.0,0.8978,0.9619
K00055,C0060,1.0,0.5578,0.0,0.7238,0.9433
K00191,C0067,1.0,0.5524,0.0,0.6665,0.6911
K00191,C0004,1.0,0.2038,0.0,0.8516,0.9535
K00191,C0089,1.0,0.3079,0.0,0.716,0.8465
K00264,C0040,0.625,0.6862,0.0,0.854,0.8648
K00264,C0060,0.75,0.6895,0.0,0.6637,0.6963
K00264,C0058,0.625,0.8854,0.0,0.8143,0.8699
K00139,C0004,0.6667,0.5342,0.0,0.7934,0.9846
K00139,C0075,0.6667,0.8681,0.0,0.7074,0.9396
K00139,C0109,0.6667,0.418,0.0,0.7824,0.9675
K00641,C0038,0.3333,0.0555,0.0,0.7883,0.9907
K00641,C0007,1.0,0.1322,0.0,0.6288,0.9491
K00641,C0024,0.6667,0.7644,0.0,0.7282,0.8754
K00573,C0065,1.0,0.3575,0.0,0.6643,0.9535
K00573,C0048,1.0,0.5787,0.0,0.7741,0.9387
K00573,C0091,1.0,0.7874,0.0,0.8189,0.94
K00043,C0040,1.0,0.6094,0.0,0.6267,0.924
K00043,C0060,1.0,0.5958,0.0,0.6161,0.8129
K00043,C0058,1.0,0.8374,0.0,0.5313,0.9069
K00290,C0060,1.0,0.5578,0.0,0.8224,0.8881
K00290,C0052,1.0,0.4897,0.0,0.6828,0.9206
K00290,C0022,1.0,0.5559,0.0,0.5035,0.8806
K00038,C0008,1.0,0.2513,0.0,0.734,0.9345
K00038,C0004,1.0,0.0656,0.0,0.7747,0.8882
K00038,C0110,0.0,0.6702,0.0,0.7883,0.9684
K00149,C0007,1.0,0.6102,0.0,0.747,0.7548
K00149,C0114,1.0,0.3236,0.0,0.8486,0.9078
K00149,C0006,1.0,0.3088,0.0,0.752,0.9321
K00294,C0040,0.875,0.6862,0.0,0.6595,0.9221
K00294,C0060,0.875,0.6895,0.0,0.5564,0.8366
K00294,C0058,0.875,0.8854,0.0,0.4716,0.8309
K00469,C0093,0.8333,0.6502,0.0,0.6884,0.9189
K00469,C0053,0.8333,0.6641,0.0,0.5465,0.9429
K00469,C0060,0.8333,0.5958,0.0,0.5962,0.9138
K00057,C0007,1.0,0.6328,0.0,0.6235,0.8775
K00057,C0114,1.0,0.2468,0.0,0.7748,0.8472
K00057,C0055,0.5,0.2783,0.0,0.7084,0.9185
K00381,C0032,0.875,0.6018,0.0,0.6227,0.9228
K00381,C0076,0.875,0.8752,0.0,0.5918,0.9313
K00381,C0095,0.875,0.7331,0.0,0.6962,0.95
K00451,C0006,1.0,0.6363,1.0,0.8977,0.9412
K00451,C0101,1.0,0.719,1.0,0.6192,0.9266
K00451,C0084,1.0,0.4192,0.0,0.7068,0.9305
K00238,C0006,0.75,0.6843,0.0,0.7378,0.9808
K00238,C0101,0.75,0.6266,0.0,0.6648,0.8922
K00238,C0073,0.75,0.4377,0.0,0.6961,0.7562
K00036,C0006,1.0,0.6445,1.0,0.7598,0.8559
K00036,C0012,1.0,0.6014,0.0,0.8155,0.715
K00036,C0101,1.0,0.5686,0.0,0.7968,0.6789
K00071,C0054,0.875,0.5377,0.0,0.8728,0.8681
K00071,C0109,0.5,0.3128,0.0,0.7787,0.9832
K00071,C0066,0.5,0.2049,0.0,0.6749,0.9293
K00386,C0081,1.0,0.6119,0.0,0.7838,0.9218
K00386,C0006,1.0,0.6363,1.0,0.7819,0.9493
K00386,C0085,1.0,0.7735,0.0,0.6609,0.9703
K00346,C0081,1.0,0.6106,0.0,0.8892,0.8912
K00346,C0077,1.0,0.5528,1.0,0.8054,0.7911
K00346,C0002,1.0,0.6233,0.0,0.7397,0.875
K00048,C0054,0.8333,0.5085,0.0,0.7921,0.7745
K00048,C0060,0.8333,0.6895,1.0,0.8886,0.9205
K00048,C0004,0.5,0.5342,1.0,0.7066,0.9217
K00320,C0112,1.0,0.39,0.0,0.7388,0.9313
K00320,C0078,1.0,0.6291,0.0,0.8313,0.945
K00320,C0073,1.0,0.4327,0.0,0.6345,0.9673
K00224,C0048,0.75,0.4966,0.0,0.6998,0.9477
K00224,C0028,0.75,0.735,0.0,0.8432,0.8967
K00224,C0032,0.75,0.7354,0.0,0.8769,0.9034
K00527,C0019,1.0,0.5798,0.0,0.8056,0.9203
K00527,C0004,1.0,0.1639,0.0,0.6695,0.9873
K00527,C0030,0.75,0.189,0.0,0.8333,0.895
K00272,C0039,1.0,0.2504,0.0,0.8152,0.9363
K00272,C0094,1.0,0.3683,0.0,0.688,0.7926
K00272,C0033,0.3333,0.1183,0.0,0.7353,0.9594
K00621,C0087,0.8333,0.6218,0.0,0.8456,0.891
K00621,C0017,0.8333,0.4955,0.0,0.6813,0.8656
K00621,C0119,0.8333,0.4171,0.0,0.8379,0.8946
K00570,C0087,0.5,0.6218,0.0,0.7917,0.9948
K00570,C0053,0.6667,0.3802,0.0,0.6075,0.9045
K00570,C0009,1.0,0.3103,0.0,0.6455,0.9791
K00132,C0007,1.0,0.6102,0.0,0.6552,0.845
K00132,C0114,1.0,0.3236,1.0,0.7678,0.9427
K00132,C0033,0.5,0.085,0.0,0.6318,0.9469
K00222,C0054,1.0,0.5085,0.0,0.6845,0.9452
K00222,C0004,0.75,0.5342,0.0,0.8249,0.9302
K00222,C0109,0.75,0.418,0.0,0.661,0.944
K00117,C0004,1.0,0.4518,0.0,0.8372,0.9659
K00117,C0060,1.0,0.5578,0.0,0.7371,0.8956
K00117,C0008,1.0,0.5669,1.0,0.8778,0.9048
K00283,C0084,1.0,0.3213,0.0,0.6719,0.9719
K00283,C0031,1.0,0.2498,0.0,0.8208,0.9652
K00283,C0114,1.0,0.1733,0.0,0.6123,0.9296
K00266,C0031,0.5,0.3135,0.0,0.793,0.9207
K00266,C0084,0.5,0.4192,0.0,0.612,0.7527
K00266,C0005,0.5,0.2173,0.0,0.7437,0.9371
K00308,C0055,1.0,0.6411,0.0,0.7651,0.9235
K00308,C0092,1.0,0.48,0.0,0.8503,0.8783
K00308,C0108,1.0,0.3287,0.0,0.6859,0.8827
K00411,C0081,1.0,0.6119,0.0,0.7391,0.9517
K00411,C0002,1.0,0.622,0.0,0.7988,0.8405
K00411,C0031,1.0,0.3135,0.0,0.7462,0.8674
K00292,C0083,1.0,0.3713,0.0,0.6957,0.936
K00292,C0016,1.0,0.6363,0.0,0.8152,0.8993
K00292,C0046,1.0,0.8995,0.0,0.8473,0.8387
K00359,C0006,0.6667,0.6363,1.0,0.6885,0.9667
K00359,C0063,0.6667,0.5504,0.0,0.829,0.9299
K00359,C0101,0.6667,0.719,1.0,0.7888,0.9462
K00273,C0060,0.8333,0.5578,0.0,0.7659,0.8288
K00273,C0052,0.8333,0.4897,0.0,0.8119,0.9566
K00273,C0022,0.8333,0.5559,0.0,0.7978,0.7884
K00575,C0007,1.0,0.6102,0.0,0.6662,0.8505
K00575,C0059,0.5,0.2286,0.0,0.8943,0.9514
K00575,C0114,1.0,0.3236,0.0,0.71,0.836
K00363,C0053,0.75,0.6641,0.0,0.7077,0.9434
K00363,C0060,0.75,0.5958,0.0,0.7574,0.8985
K00363,C0032,1.0,0.6018,0.0,0.8414,0.9604
K00503,C0009,0.5,0.761,0.0,0.7209,0.9143
K00503,C0090,0.5,0.4987,0.0,0.7378,0.9574
K00503,C0027,0.5,0.3074,0.0,0.7456,0.8753
K00192,C0054,0.75,0.5377,0.0,0.7858,0.8784
K00192,C0087,0.5,0.2753,0.0,0.7651,0.9102
K00192,C0060,0.75,0.2255,0.0,0.8355,0.898
K00069,C0019,1.0,0.5798,0.0,0.6918,0.8766
K00069,C0004,1.0,0.1639,0.0,0.7588,0.9342
K00069,C0016,0.0,0.2778,0.0,0.6767,0.9234
K00466,C0006,0.75,0.6363,0.0,0.738,0.9877
K00466,C0101,0.75,0.719,0.0,0.7872,0.9222
K00466,C0012,0.75,0.6397,1.0,0.7164,0.7031
K00544,C0007,1.0,0.6102,0.0,0.5192,0.8439
K00544,C0114,1.0,0.3236,0.0,0.6772,0.9626
K00544,C0096,1.0,0.2015,0.0,0.7838,0.9861
K00365,C0018,0.75,0.3264,0.0,0.593,0.9163
K00365,C0040,0.75,0.6094,0.0,0.8571,0.8822
K00365,C0032,1.0,0.6018,0.0,0.5641,0.9148
K00021,C0055,0.5,0.1884,0.0,0.7855,0.9832
K00021,C0032,0.5,0.303,1.0,0.7316,0.9908
K00021,C0089,0.5,0.9804,0.0,0.7818,0.9544
K00265,C0024,1.0,0.7644,1.0,0.6508,0.7817
K00265,C0012,0.75,0.6014,0.0,0.5988,0.8948
K00265,C0112,0.5,0.1421,0.0,0.7646,0.8589
K00207,C0088,0.375,0.5919,0.0,0.6507,0.892
K00207,C0024,0.5,0.7644,0.0,0.8544,0.8783
K00207,C0034,0.625,0.2927,0.0,0.7575,0.9228
K00402,C0084,1.0,0.4192,0.0,0.7094,0.9549
K00402,C0031,1.0,0.3135,0.0,0.7418,0.8438
K00402,C0114,1.0,0.2468,0.0,0.7631,0.9614
K00019,C0049,0.5,0.642,0.0,0.7087,0.9591
K00019,C0054,1.0,0.4997,0.0,0.7558,0.9678
K00019,C0072,0.5,0.5483,0.0,0.7345,0.9357
K00193,C0045,1.0,0.7126,0.0,0.8284,0.97
K00193,C0033,1.0,0.2507,0.0,0.694,0.9712
K00193,C0096,1.0,0.3502,0.0,0.8487,0.9375
K00146,C0004,0.8333,0.4518,0.0,0.7451,0.9074
K00146,C0060,1.0,0.5578,0.0,0.8963,0.8079
K00146,C0068,0.8333,0.6102,0.0,0.7036,0.7637
K00494,C0039,1.0,0.2408,0.0,0.6672,0.8816
K00494,C0094,1.0,0.2578,0.0,0.7163,0.7624
K00494,C0035,0.6667,0.2707,0.0,0.6814,0.9767
K00568,C0055,1.0,0.5709,0.0,0.722,0.9769
K00568,C0108,1.0,0.3466,0.0,0.5971,0.9888
K00568,C0027,1.0,0.3254,0.0,0.7008,0.9399
K00261,C0022,1.0,0.5947,0.0,0.7747,0.9901
K00261,C0088,0.0,0.5845,0.0,0.8651,0.9469
K00261,C0064,0.0,0.4449,0.0,0.8027,0.9816
K00115,C0032,0.75,0.7354,0.0,0.774,0.9724
K00115,C0095,0.75,0.743,0.0,0.8304,0.9648
K00115,C0076,0.75,0.9584,0.0,0.853,0.9533
K00336,C0096,1.0,0.3502,0.0,0.8302,0.9342
K00336,C0006,1.0,0.6363,0.0,0.7675,0.993
K00336,C0081,1.0,0.6119,0.0,0.8773,0.8979
K00495,C0007,1.0,0.5627,0.0,0.6159,0.735
K00495,C0103,1.0,0.8055,0.0,0.7957,0.8363
K00495,C0070,0.625,0.4244,1.0,0.6285,0.9538
K00395,C0082,1.0,0.5546,0.0,0.7516,0.9031
K00395,C0006,1.0,0.6363,0.0,0.8479,0.9213
K00395,C0107,1.0,0.513,0.0,0.8541,0.8248
K00454,C0043,1.0,0.5586,0.0,0.65,0.997
K00454,C0091,1.0,0.7874,0.0,0.578,0.9797
K00454,C0081,1.0,0.6106,0.0,0.7679,0.9845
K00093,C0060,0.8333,0.6895,0.0,0.7124,0.8092
K00093,C0040,0.8333,0.6862,0.0,0.6347,0.706
K00093,C0025,0.8333,0.5468,0.0,0.7575,0.7505
K00330,C0109,0.6667,0.418,0.0,0.7069,0.9162
K00330,C0087,0.6667,0.5538,1.0,0.6808,0.9481
K00330,C0004,0.8333,0.5342,1.0,0.787,0.9483
K00643,C0110,1.0,0.6991,0.0,0.8851,0.9566
K00643,C0091,1.0,0.7874,0.0,0.5188,0.9408
K00643,C0016,1.0,0.6363,0.0,0.663,0.895
K00039,C0048,0.5,0.4966,0.0,0.8242,0.9627
K00039,C0087,0.6667,0.3218,0.0,0.6785,0.9751
K00039,C0028,0.5,0.735,0.0,0.859,0.9469
K00612,C0055,0.5,0.2287,0.0,0.8418,0.9822
K00612,C0088,0.3333,0.5919,0.0,0.8547,0.9242
K00612,C0032,0.8333,0.1594,0.0,0.7766,0.9274
K00407,C0055,1.0,0.1492,0.0,0.7859,0.9371
K00407,C0027,1.0,0.0776,1.0,0.7573,0.922
K00407,C0022,0.5,0.6116,0.0,0.8845,0.8798
K00167,C0038,1.0,0.1521,0.0,0.8696,0.9253
K00167,C0092,1.0,0.2595,0.0,0.8491,0.9304
K00167,C0055,1.0,0.5709,0.0,0.7047,0.8692
K00354,C0067,1.0,0.5524,0.0,0.669,0.8552
K00354,C0055,0.5,0.5709,0.0,0.9275,0.9355
K00354,C0009,0.5,0.6638,0.0,0.8729,0.885
K00650,C0060,1.0,0.6895,0.0,0.6154,0.9239
K00650,C0004,1.0,0.5342,0.0,0.8782,0.9338
K00650,C0068,1.0,0.676,0.0,0.7542,0.7054
K00418,C0007,1.0,0.6328,0.0,0.8148,0.8534
K00418,C0103,1.0,0.7432,0.0,0.8554,0.7765
K00418,C0048,0.125,0.3137,0.0,0.8991,0.9147
K00155,C0004,0.25,0.1828,1.0,0.9495,0.9539
K00155,C0060,0.875,0.2255,1.0,0.7597,0.9318
K00155,C0106,0.25,0.3847,1.0,0.7824,0.9853
K00640,C0034,1.0,0.8531,1.0,0.6842,0.7801
K00640,C0072,1.0,0.4228,1.0,0.7119,0.8931
K00640,C0110,1.0,0.6991,0.0,0.6927,0.9452
K00580,C0054,1.0,0.5085,0.0,0.696,0.9198
K00580,C0087,0.8333,0.5538,1.0,0.6397,0.9557
K00580,C0005,0.8333,0.5118,0.0,0.9238,0.9185
K00270,C0048,0.875,0.5787,1.0,0.8549,0.9727
K00270,C0110,0.875,0.6991,0.0,0.7001,0.8748
K00270,C0091,0.375,0.7874,0.0,0.4737,0.9649
K00396,C0039,1.0,0.2504,0.0,0.7045,0.8223
K00396,C0094,1.0,0.3683,0.0,0.6455,0.8664
K00396,C0004,1.0,0.4518,0.0,0.8492,0.9678
K00484,C0007,1.0,0.6102,1.0,0.5067,0.9052
K00484,C0114,1.0,0.3236,0.0,0.6083,0.9494
K00484,C0078,1.0,0.2638,0.0,0.5683,0.9824
K00175,C0060,1.0,0.5958,0.0,0.8206,0.8649
K00175,C0022,1.0,0.5947,1.0,0.7167,0.7905
K00175,C0052,1.0,0.5104,0.0,0.8554,0.9539
K00287,C0107,1.0,0.4681,0.0,0.675,0.8857
K00287,C0073,1.0,0.4377,0.0,0.6568,0.8816
K00287,C0006,1.0,0.6843,0.0,0.7381,0.8282
K00431,C0022,1.0,0.5947,1.0,0.776,0.9019
K00431,C0011,0.25,0.5341,0.0,0.8299,0.9409
K00431,C0021,0.25,0.4724,1.0,0.6412,0.9055
K00181,C0007,1.0,0.6328,0.0,0.7643,0.9057
K00181,C0103,1.0,0.7432,0.0,0.8783,0.9188
K00181,C0048,0.0,0.3137,0.0,0.9421,0.9833
K00122,C0016,1.0,0.6363,0.0,0.9308,0.9374
K00122,C0046,1.0,0.8995,0.0,0.8956,0.9518
K00122,C0002,1.0,0.6233,0.0,0.6022,0.9226
K00623,C0040,1.0,0.6094,0.0,0.6703,0.9753
K00623,C0006,1.0,0.6843,0.0,0.6987,0.9708
K00623,C0032,0.8333,0.6018,0.0,0.9313,0.8458
K00174,C0068,0.5,0.2216,0.0,0.6145,0.9136
K00174,C0004,0.5,0.1828,0.0,0.8098,0.946
K00174,C0054,0.75,0.5377,0.0,0.5297,0.9566
K00637,C0087,0.75,0.5538,0.0,0.6453,0.8581
K00637,C0017,0.75,0.3955,0.0,0.8875,0.9585
K00637,C0109,0.75,0.418,0.0,0.7238,0.8331
K00370,C0042,1.0,0.1769,0.0,0.8657,0.9549
K00370,C0119,1.0,0.4171,0.0,0.791,0.9384
K00370,C0048,0.6667,0.5787,0.0,0.8672,0.9201
K00483,C0033,1.0,0.2507,0.0,0.5594,0.9674
K00483,C0059,1.0,0.6274,0.0,0.9484,0.9443
K00483,C0081,1.0,0.6119,0.0,0.7056,0.935
K00313,C0006,1.0,0.3022,1.0,0.6584,0.9589
K00313,C0053,0.75,0.2446,0.0,0.5463,0.8821
K00313,C0025,1.0,0.2206,0.0,0.7186,0.9785
K00355,C0055,1.0,0.5709,0.0,0.9233,0.9285
K00355,C0027,1.0,0.3254,0.0,0.901,0.9248
K00355,C0038,1.0,0.1521,0.0,0.6445,0.8843
K00505,C0022,1.0,0.5559,0.0,0.8106,0.8398
K00505,C0072,1.0,0.4356,0.0,0.622,0.9018
K00505,C0067,1.0,0.5637,0.0,0.7151,0.9764
K00023,C0067,1.0,0.5637,0.0,0.6661,0.9433
K00023,C0004,1.0,0.4518,0.0,0.7822,0.8951
K00023,C0106,1.0,0.813,0.0,0.7409,0.9916
K00622,C0016,0.8333,0.6363,0.0,0.8082,0.926
K00622,C0002,0.8333,0.6233,0.0,0.7424,0.9229
K00622,C0048,0.8333,0.5787,0.0,0.8491,0.9298
K00587,C0040,0.6667,0.6094,0.0,0.6901,0.8452
K00587,C0060,0.8333,0.5958,1.0,0.792,0.8171
K00587,C0025,0.6667,0.3868,0.0,0.7388,0.8911
K00464,C0067,0.625,0.5637,0.0,0.7998,0.9683
K00464,C0032,0.375,0.303,0.0,0.6689,0.9903
K00464,C0048,0.375,0.2209,0.0,0.7766,0.9587
K00651,C0019,1.0,0.5798,0.0,0.8153,0.7913
K00651,C0004,1.0,0.1639,1.0,0.8974,0.8601
K00651,C0030,0.3333,0.189,0.0,0.7104,0.9319
K00577,C0077,1.0,0.5911,0.0,0.7774,0.9732
K00577,C0059,1.0,0.6274,0.0,0.7138,0.9109
