client_id,coach_id,rank_shown,offer_date,visible_profile_appeal,chosen
K00475,C0020,2,2023-04-05,0.6867,False
K00475,C0036,3,2023-04-05,1.0,False
K00209,C0060,1,2023-04-05,0.3561,False
K00209,C0058,2,2023-04-05,1.0,True
K00209,C0040,3,2023-04-05,0.7159,False
K00080,C0116,1,2023-04-06,1.0,True
K00080,C0064,2,2023-04-06,0.3645,False
K00080,C0032,3,2023-04-06,0.093,False
K00118,C0052,1,2023-04-08,0.5079,True
K00118,C0093,2,2023-04-08,0.6848,False
K00118,C0040,3,2023-04-08,0.7159,False
K00572,C0007,1,2023-04-09,0.3312,False
K00572,C0114,2,2023-04-09,1.0,True
K00572,C0033,3,2023-04-09,0.4177,False
K00125,C0006,1,2023-04-09,0.6721,False
K00125,C0101,2,2023-04-09,0.5975,False
K00125,C0082,3,2023-04-09,0.8074,True
K00177,C0052,1,2023-04-09,0.5079,False
K00177,C0089,2,2023-04-09,0.8805,False
K00177,C0008,3,2023-04-09,0.6952,False
K00419,C0042,1,2023-04-11,0.387,False
K00419,C0119,2,2023-04-11,0.664,False
K00419,C0043,3,2023-04-11,0.3035,False
K00338,C0009,1,2023-04-11,0.5136,False
K00338,C0055,2,2023-04-11,0.4164,False
K00338,C0117,3,2023-04-11,0.9361,True
K00596,C0004,1,2023-04-11,0.0,False
K00596,C0060,2,2023-04-11,0.3561,False
K00596,C0032,3,2023-04-11,0.093,False
K00055,C0004,1,2023-04-12,0.0,False
K00055,C0045,2,2023-04-12,0.8669,False
K00055,C0060,3,2023-04-12,0.3561,False
K00191,C0067,1,2023-04-12,1.0,False
K00191,C0004,2,2023-04-12,0.0,False
K00191,C0089,3,2023-04-12,0.8805,False
K00264,C0040,1,2023-04-12,0.7159,False
K00264,C0060,2,2023-04-12,0.3561,False
K00264,C0058,3,2023-04-12,1.0,False
K00139,C0004,1,2023-04-12,0.0,False
K00139,C0075,2,2023-04-12,0.4976,True
K00139,C0109,3,2023-04-12,0.3287,False
K00641,C0038,1,2023-04-13,0.7717,False
K00641,C0007,2,2023-04-13,0.3312,False
K00641,C0024,3,2023-04-13,0.6241,False
K00573,C0065,1,2023-04-13,1.0,True
K00573,C0048,2,2023-04-13,0.4161,False
K00573,C0091,3,2023-04-13,0.3306,False
K00043,C0040,1,2023-04-13,0.7159,False
K00043,C0060,2,2023-04-13,0.3561,False
K00043,C0058,3,2023-04-13,1.0,True
K00290,C0060,1,2023-04-13,0.3561,False
K00290,C0052,2,2023-04-13,0.5079,False
K00290,C0022,3,2023-04-13,0.3629,False
K00038,C0008,1,2023-04-14,0.6952,False
K00038,C0004,2,2023-04-14,0.0,False
K00038,C0110,3,2023-04-14,0.403,False
K00149,C0007,1,2023-04-14,0.3312,False
K00149,C0114,2,2023-04-14,1.0,False
K00149,C0006,3,2023-04-14,0.6721,False
K00294,C0040,1,2023-04-14,0.7159,False
K00294,C0060,2,2023-04-14,0.3561,False
K00294,C0058,3,2023-04-14,1.0,True
K00469,C0093,1,2023-04-15,0.6848,True
K00469,C0053,2,2023-04-15,0.5692,False
K00469,C0060,3,2023-04-15,0.3561,False
K00057,C0007,1,2023-04-15,0.3312,True
K00057,C0114,2,2023-04-15,1.0,False
K00057,C0055,3,2023-04-15,0.4164,False
K00381,C0032,1,2023-04-17,0.093,False
K00381,C0076,2,2023-04-17,1.0,True
K00381,C0095,3,2023-04-17,0.7468,False
K00451,C0006,1,2023-04-17,0.6721,False
K00451,C0101,2,2023-04-17,0.5975,False
K00451,C0084,3,2023-04-17,0.9892,True
K00238,C0006,1,2023-04-19,0.6721,False
K00238,C0101,2,2023-04-19,0.5975,False
K00238,C0073,3,2023-04-19,1.0,False
K00036,C0006,1,2023-04-21,0.6721,False
K00036,C0012,2,2023-04-21,0.6089,False
K00036,C0101,3,2023-04-21,0.5975,True
K00071,C0054,1,2023-04-22,0.1312,False
K00071,C0109,2,2023-04-22,0.3287,False
K00071,C0066,3,2023-04-22,1.0,True
K00386,C0081,1,2023-04-23,0.6906,False
K00386,C0006,2,2023-04-23,0.6721,False
K00386,C0085,3,2023-04-23,1.0,True
K00346,C0081,1,2023-04-23,0.6906,False
K00346,C0077,2,2023-04-23,1.0,True
K00346,C0002,3,2023-04-23,0.7139,False
K00048,C0054,1,2023-04-23,0.1312,False
K00048,C0060,2,2023-04-23,0.3561,False
K00048,C0004,3,2023-04-23,0.0,False
K00320,C0112,1,2023-04-23,1.0,False
K00320,C0078,2,2023-04-23,0.3912,False
K00320,C0073,3,2023-04-23,1.0,False
K00224,C0048,1,2023-04-24,0.4161,False
K00224,C0028,2,2023-04-24,0.5745,False
K00224,C0032,3,2023-04-24,0.093,False
K00527,C0019,1,2023-04-24,1.0,False
K00527,C0004,2,2023-04-24,0.0,False
K00527,C0030,3,2023-04-24,1.0,True
K00272,C0039,1,2023-04-25,1.0,False
K00272,C0094,2,2023-04-25,1.0,True
K00272,C0033,3,2023-04-25,0.4177,False
K00621,C0087,1,2023-04-25,0.0267,False
K00621,C0017,2,2023-04-25,0.9423,True
K00621,C0119,3,2023-04-25,0.664,False
K00570,C0087,1,2023-04-25,0.0267,False
K00570,C0053,2,2023-04-25,0.5692,False
K00570,C0009,3,2023-04-25,0.5136,False
K00132,C0007,1,2023-04-26,0.3312,False
K00132,C0114,2,2023-04-26,1.0,True
K00132,C0033,3,2023-04-26,0.4177,False
K00222,C0054,1,2023-04-26,0.1312,True
K00222,C0004,2,2023-04-26,0.0,False
K00222,C0109,3,2023-04-26,0.3287,False
K00117,C0004,1,2023-05-01,0.0,False
K00117,C0060,2,2023-05-01,0.3561,False
K00117,C0008,3,2023-05-01,0.6952,True
K00283,C0084,1,2023-05-01,0.9892,True
K00283,C0031,2,2023-05-01,0.7895,False
K00283,C0114,3,2023-05-01,1.0,False
K00266,C0031,1,2023-05-02,0.7895,False
K00266,C0084,2,2023-05-02,0.9892,False
K00266,C0005,3,2023-05-02,0.901,False
K00308,C0055,1,2023-05-02,0.4164,False
K00308,C0092,2,2023-05-02,1.0,False
K00308,C0108,3,2023-05-02,0.9628,False
K00411,C0081,1,2023-05-03,0.6906,False
K00411,C0002,2,2023-05-03,0.7139,False
K00411,C0031,3,2023-05-03,0.7895,True
K00292,C0083,1,2023-05-04,0.5735,False
K00292,C0016,2,2023-05-04,0.6837,False
K00292,C0046,3,2023-05-04,0.7659,False
K00359,C0006,1,2023-05-04,0.6721,False
K00359,C0063,2,2023-05-04,1.0,True
K00359,C0101,3,2023-05-04,0.5975,False
K00273,C0060,1,2023-05-04,0.3561,False
K00273,C0052,2,2023-05-04,0.5079,True
K00273,C0022,3,2023-05-04,0.3629,False
K00575,C0007,1,2023-05-05,0.3312,False
K00575,C0059,2,2023-05-05,0.6396,False
K00575,C0114,3,2023-05-05,1.0,False
K00363,C0053,1,2023-05-05,0.5692,False
K00363,C0060,2,2023-05-05,0.3561,False
K00363,C0032,3,2023-05-05,0.093,False
K00503,C0009,1,2023-05-06,0.5136,False
K00503,C0090,2,2023-05-06,0.6321,False
K00503,C0027,3,2023-05-06,0.1043,False
K00192,C0054,1,2023-05-07,0.1312,False
K00192,C0087,2,2023-05-07,0.0267,False
K00192,C0060,3,2023-05-07,0.3561,False
K00069,C0019,1,2023-05-08,1.0,True
K00069,C0004,2,2023-05-08,0.0,False
K00069,C0016,3,2023-05-08,0.6837,False
K00466,C0006,1,2023-05-08,0.6721,False
K00466,C0101,2,2023-05-08,0.5975,True
K00466,C0012,3,2023-05-08,0.6089,False
K00544,C0007,1,2023-05-08,0.3312,False
K00544,C0114,2,2023-05-08,1.0,False
K00544,C0096,3,2023-05-08,0.7439,False
K00365,C0018,1,2023-05-08,0.5977,True
K00365,C0040,2,2023-05-08,0.7159,False
K00365,C0032,3,2023-05-08,0.093,False
K00021,C0055,1,2023-05-08,0.4164,False
K00021,C0032,2,2023-05-08,0.093,False
K00021,C0089,3,2023-05-08,0.8805,True
K00265,C0024,1,2023-05-08,0.6241,False
K00265,C0012,2,2023-05-08,0.6089,False
K00265,C0112,3,2023-05-08,1.0,True
K00207,C0088,1,2023-05-09,1.0,False
K00207,C0024,2,2023-05-09,0.6241,True
K00207,C0034,3,2023-05-09,0.6887,False
K00402,C0084,1,2023-05-10,0.9892,True
K00402,C0031,2,2023-05-10,0.7895,False
K00402,C0114,3,2023-05-10,1.0,False
K00019,C0049,1,2023-05-12,0.8849,False
K00019,C0054,2,2023-05-12,0.1312,False
K00019,C0072,3,2023-05-12,1.0,True
K00193,C0045,1,2023-05-13,0.8669,True
K00193,C0033,2,2023-05-13,0.4177,False
K00193,C0096,3,2023-05-13,0.7439,False
K00146,C0004,1,2023-05-13,0.0,False
K00146,C0060,2,2023-05-13,0.3561,False
K00146,C0068,3,2023-05-13,0.8036,False
K00494,C0039,1,2023-05-14,1.0,False
K00494,C0094,2,2023-05-14,1.0,True
K00494,C0035,3,2023-05-14,1.0,False
K00568,C0055,1,2023-05-15,0.4164,False
K00568,C0108,2,2023-05-15,0.9628,True
K00568,C0027,3,2023-05-15,0.1043,False
K00261,C0022,1,2023-05-15,0.3629,False
K00261,C0088,2,2023-05-15,1.0,False
K00261,C0064,3,2023-05-15,0.3645,False
K00115,C0032,1,2023-05-15,0.093,False
K00115,C0095,2,2023-05-15,0.7468,False
K00115,C0076,3,2023-05-15,1.0,False
K00336,C0096,1,2023-05-17,0.7439,True
K00336,C0006,2,2023-05-17,0.6721,False
K00336,C0081,3,2023-05-17,0.6906,False
K00495,C0007,1,2023-05-17,0.3312,True
K00495,C0103,2,2023-05-17,1.0,False
K00495,C0070,3,2023-05-17,0.8852,False
K00395,C0082,1,2023-05-19,0.8074,False
K00395,C0006,2,2023-05-19,0.6721,False
K00395,C0107,3,2023-05-19,0.9289,False
K00454,C0043,1,2023-05-19,0.3035,False
K00454,C0091,2,2023-05-19,0.3306,False
K00454,C0081,3,2023-05-19,0.6906,False
K00093,C0060,1,2023-05-19,0.3561,False
K00093,C0040,2,2023-05-19,0.7159,False
K00093,C0025,3,2023-05-19,1.0,False
K00330,C0109,1,2023-05-19,0.3287,False
K00330,C0087,2,2023-05-19,0.0267,False
K00330,C0004,3,2023-05-19,0.0,False
K00643,C0110,1,2023-05-20,0.403,False
K00643,C0091,2,2023-05-20,0.3306,False
K00643,C0016,3,2023-05-20,0.6837,False
K00039,C0048,1,2023-05-20,0.4161,False
K00039,C0087,2,2023-05-20,0.0267,False
K00039,C0028,3,2023-05-20,0.5745,False
K00612,C0055,1,2023-05-20,0.4164,False
K00612,C0088,2,2023-05-20,1.0,False
K00612,C0032,3,2023-05-20,0.093,False
K00407,C0055,1,2023-05-20,0.4164,False
K00407,C0027,2,2023-05-20,0.1043,False
K00407,C0022,3,2023-05-20,0.3629,False
K00167,C0038,1,2023-05-21,0.7717,False
K00167,C0092,2,2023-05-21,1.0,True
K00167,C0055,3,2023-05-21,0.4164,False
K00354,C0067,1,2023-05-21,1.0,False
K00354,C0055,2,2023-05-21,0.4164,False
K00354,C0009,3,2023-05-21,0.5136,False
K00650,C0060,1,2023-05-21,0.3561,False
K00650,C0004,2,2023-05-21,0.0,False
K00650,C0068,3,2023-05-21,0.8036,False
K00418,C0007,1,2023-05-22,0.3312,False
K00418,C0103,2,2023-05-22,1.0,True
K00418,C0048,3,2023-05-22,0.4161,False
K00155,C0004,1,2023-05-22,0.0,False
K00155,C0060,2,2023-05-22,0.3561,False
K00155,C0106,3,2023-05-22,0.7671,True
K00640,C0034,1,2023-05-22,0.6887,False
K00640,C0072,2,2023-05-22,1.0,True
K00640,C0110,3,2023-05-22,0.403,False
K00580,C0054,1,2023-05-22,0.1312,False
K00580,C0087,2,2023-05-22,0.0267,False
K00580,C0005,3,2023-05-22,0.901,True
K00270,C0048,1,2023-05-22,0.4161,False
K00270,C0110,2,2023-05-22,0.403,False
K00270,C0091,3,2023-05-22,0.3306,False
K00396,C0039,1,2023-05-22,1.0,True
K00396,C0094,2,2023-05-22,1.0,False
K00396,C0004,3,2023-05-22,0.0,False
K00484,C0007,1,2023-05-23,0.3312,False
K00484,C0114,2,2023-05-23,1.0,True
K00484,C0078,3,2023-05-23,0.3912,False
K00175,C0060,1,2023-05-23,0.3561,True
K00175,C0022,2,2023-05-23,0.3629,False
K00175,C0052,3,2023-05-23,0.5079,False
K00287,C0107,1,2023-05-24,0.9289,False
K00287,C0073,2,2023-05-24,1.0,True
K00287,C0006,3,2023-05-24,0.6721,False
K00431,C0022,1,2023-05-24,0.3629,False
K00431,C0011,2,2023-05-24,0.5793,False
K00431,C0021,3,2023-05-24,0.7714,True
K00181,C0007,1,2023-05-24,0.3312,False
K00181,C0103,2,2023-05-24,1.0,False
K00181,C0048,3,2023-05-24,0.4161,False
K00122,C0016,1,2023-05-24,0.6837,False
K00122,C0046,2,2023-05-24,0.7659,False
K00122,C0002,3,2023-05-24,0.7139,False
K00623,C0040,1,2023-05-24,0.7159,False
K00623,C0006,2,2023-05-24,0.6721,False
K00623,C0032,3,2023-05-24,0.093,False
K00174,C0068,1,2023-05-24,0.8036,False
K00174,C0004,2,2023-05-24,0.0,False
K00174,C0054,3,2023-05-24,0.1312,False
K00637,C0087,1,2023-05-26,0.0267,False
K00637,C0017,2,2023-05-26,0.9423,True
K00637,C0109,3,2023-05-26,0.3287,False
K00370,C0042,1,2023-05-26,0.387,False
K00370,C0119,2,2023-05-26,0.664,False
K00370,C0048,3,2023-05-26,0.4161,False
K00483,C0033,1,2023-05-27,0.4177,False
K00483,C0059,2,2023-05-27,0.6396,False
K00483,C0081,3,2023-05-27,0.6906,False
K00313,C0006,1,2023-05-27,0.6721,False
K00313,C0053,2,2023-05-27,0.5692,False
K00313,C0025,3,2023-05-27,1.0,True
K00355,C0055,1,2023-05-27,0.4164,True
K00355,C0027,2,2023-05-27,0.1043,False
K00355,C0038,3,2023-05-27,0.7717,False
K00505,C0022,1,2023-06-01,0.3629,False
K00505,C0072,2,2023-06-01,1.0,True
K00505,C0067,3,2023-06-01,1.0,False
K00023,C0067,1,2023-06-01,1.0,False
K00023,C0004,2,2023-06-01,0.0,False
K00023,C0106,3,2023-06-01,0.7671,True
K00622,C0016,1,2023-06-02,0.6837,False
K00622,C0002,2,2023-06-02,0.7139,False
K00622,C0048,3,2023-06-02,0.4161,False
K00587,C0040,1,2023-06-02,0.7159,False
K00587,C0060,2,2023-06-02,0.3561,False
K00587,C0025,3,2023-06-02,1.0,True
K00464,C0067,1,2023-06-02,1.0,True
K00464,C0032,2,2023-06-02,0.093,False
K00464,C0048,3,2023-06-02,0.4161,False
K00651,C0019,1,2023-06-03,1.0,False
K00651,C0004,2,2023-06-03,0.0,False
K00651,C0030,3,2023-06-03,1.0,True
K00577,C0077,1,2023-06-03,1.0,False
K00577,C0059,2,2023-06-03,0.6396,True
K00577,C0107,3,2023-06-03,0.9289,False
K00278,C0032,1,2023-06-03,0.093,False
K00278,C0095,2,2023-06-03,0.7468,False
K00278,C0076,3,2023-06-03,1.0,True
K00391,C0004,1,2023-06-05,0.0,False
K00391,C0109,2,2023-06-05,0.3287,False
K00391,C0015,3,2023-06-05,1.0,False
K00430,C0027,1,2023-06-06,0.1043,False
K00430,C0071,2,2023-06-06,1.0,False
K00430,C0088,3,2023-06-06,1.0,True
K00510,C0033,1,2023-06-08,0.4177,False
K00510,C0081,2,2023-06-08,0.6906,True
K00510,C0002,3,2023-06-08,0.7139,False
K00198,C0020,1,2023-06-08,0.6867,True
K00198,C0097,2,2023-06-08,0.6906,False
K00198,C0006,3,2023-06-08,0.6721,False
K00593,C0004,1,2023-06-08,0.0,False
K00593,C0054,2,2023-06-08,0.1312,False
K00593,C0015,3,2023-06-08,1.0,True
K00314,C0004,1,2023-06-10,0.0,False
K00314,C0068,2,2023-06-10,0.8036,True
K00314,C0035,3,2023-06-10,1.0,False
K00074,C0040,1,2023-06-11,0.7159,False
K00074,C0060,2,2023-06-11,0.3561,True
K00074,C0025,3,2023-06-11,1.0,False
K00609,C0022,1,2023-06-12,0.3629,False
K00609,C0072,2,2023-06-12,1.0,False
K00609,C0054,3,2023-06-12,0.1312,False
K00088,C0004,1,2023-06-14,0.0,False
K00088,C0068,2,2023-06-14,0.8036,True
K00088,C0060,3,2023-06-14,0.3561,False
K00413,C0108,1,2023-06-14,0.9628,True
K00413,C0055,2,2023-06-14,0.4164,False
K00413,C0007,3,2023-06-14,0.3312,False
K00472,C0119,1,2023-06-14,0.664,False
K00472,C0025,2,2023-06-14,1.0,True
K00472,C0114,3,2023-06-14,1.0,False
K00210,C0006,1,2023-06-15,0.6721,False
K00210,C0012,2,2023-06-15,0.6089,False
K00210,C0101,3,2023-06-15,0.5975,False
K00647,C0063,1,2023-06-15,1.0,True
K00647,C0107,2,2023-06-15,0.9289,False
K00647,C0082,3,2023-06-15,0.8074,False
K00635,C0110,1,2023-06-15,0.403,False
K00635,C0035,2,2023-06-15,1.0,False
K00635,C0034,3,2023-06-15,0.6887,True
K00032,C0039,1,2023-06-16,1.0,False
K00032,C0094,2,2023-06-16,1.0,False
K00032,C0002,3,2023-06-16,0.7139,False
K00232,C0054,1,2023-06-17,0.1312,True
K00232,C0119,2,2023-06-17,0.664,False
K00232,C0109,3,2023-06-17,0.3287,False
K00541,C0006,1,2023-06-18,0.6721,False
K00541,C0082,2,2023-06-18,0.8074,True
K00541,C0107,3,2023-06-18,0.9289,False
K00479,C0012,1,2023-06-19,0.6089,False
K00479,C0035,2,2023-06-19,1.0,True
K00479,C0097,3,2023-06-19,0.6906,False
K00225,C0071,1,2023-06-20,1.0,False
K00225,C0002,2,2023-06-20,0.7139,False
K00225,C0097,3,2023-06-20,0.6906,True
K00277,C0110,1,2023-06-21,0.403,False
K00277,C0048,2,2023-06-21,0.4161,False
K00277,C0043,3,2023-06-21,0.3035,False
K00513,C0006,1,2023-06-21,0.6721,False
K00513,C0032,2,2023-06-21,0.093,False
K00513,C0064,3,2023-06-21,0.3645,False
K00342,C0119,1,2023-06-22,0.664,False
K00342,C0087,2,2023-06-22,0.0267,False
K00342,C0031,3,2023-06-22,0.7895,True
K00437,C0110,1,2023-06-22,0.403,False
K00437,C0095,2,2023-06-22,0.7468,True
K00437,C0028,3,2023-06-22,0.5745,False
K00618,C0004,1,2023-06-23,0.0,True
K00618,C0008,2,2023-06-23,0.6952,False
K00618,C0035,3,2023-06-23,1.0,False
K00440,C0071,1,2023-06-23,1.0,False
K00440,C0110,2,2023-06-23,0.403,False
K00440,C0054,3,2023-06-23,0.1312,False
K00113,C0084,1,2023-06-23,0.9892,False
K00113,C0114,2,2023-06-23,1.0,True
K00113,C0031,3,2023-06-23,0.7895,False
K00262,C0022,1,2023-06-23,0.3629,False
K00262,C0052,2,2023-06-23,0.5079,False
K00262,C0094,3,2023-06-23,1.0,False
K00097,C0032,1,2023-06-23,0.093,False
K00097,C0095,2,2023-06-23,0.7468,False
K00097,C0076,3,2023-06-23,1.0,False
K00096,C0022,1,2023-06-24,0.3629,False
K00096,C0107,2,2023-06-24,0.9289,False
K00096,C0102,3,2023-06-24,0.664,True
K00034,C0022,1,2023-06-25,0.3629,False
K00034,C0094,2,2023-06-25,1.0,True
K00034,C0052,3,2023-06-25,0.5079,False
K00384,C0110,1,2023-06-25,0.403,False
K00384,C0108,2,2023-06-25,0.9628,False
K00384,C0028,3,2023-06-25,0.5745,False
K00150,C0107,1,2023-06-26,0.9289,False
K00150,C0006,2,2023-06-26,0.6721,False
K00150,C0073,3,2023-06-26,1.0,True
K00157,C0006,1,2023-07-01,0.6721,False
K00157,C0107,2,2023-07-01,0.9289,False
K00157,C0101,3,2023-07-01,0.5975,False
K00477,C0055,1,2023-07-03,0.4164,False
K00477,C0092,2,2023-07-03,1.0,True
K00477,C0007,3,2023-07-03,0.3312,False
K00257,C0006,1,2023-07-04,0.6721,False
K00257,C0101,2,2023-07-04,0.5975,False
K00257,C0107,3,2023-07-04,0.9289,True
K00091,C0090,1,2023-07-05,0.6321,True
K00091,C0119,2,2023-07-05,0.664,False
K00091,C0009,3,2023-07-05,0.5136,False
K00578,C0027,1,2023-07-06,0.1043,False
K00578,C0117,2,2023-07-06,0.9361,False
K00578,C0071,3,2023-07-06,1.0,False
K00406,C0087,1,2023-07-06,0.0267,False
K00406,C0100,2,2023-07-06,0.652,True
K00406,C0119,3,2023-07-06,0.664,False
K00248,C0071,1,2023-07-07,1.0,False
K00248,C0006,2,2023-07-07,0.6721,True
K00248,C0097,3,2023-07-07,0.6906,False
K00548,C0006,1,2023-07-08,0.6721,True
K00548,C0105,2,2023-07-08,1.0,False
K00548,C0054,3,2023-07-08,0.1312,False
K00218,C0067,1,2023-07-08,1.0,True
K00218,C0119,2,2023-07-08,0.664,False
K00218,C0117,3,2023-07-08,0.9361,False
K00296,C0033,1,2023-07-10,0.4177,False
K00296,C0116,2,2023-07-10,1.0,True
K00296,C0056,3,2023-07-10,0.2414,False
K00633,C0002,1,2023-07-10,0.7139,True
K00633,C0033,2,2023-07-10,0.4177,False
K00633,C0120,3,2023-07-10,0.7011,False
K00648,C0097,1,2023-07-11,0.6906,False
K00648,C0071,2,2023-07-11,1.0,False
K00648,C0006,3,2023-07-11,0.6721,False
K00082,C0013,1,2023-07-12,0.6899,True
K00082,C0056,2,2023-07-12,0.2414,False
K00082,C0078,3,2023-07-12,0.3912,False
K00376,C0008,1,2023-07-14,0.6952,False
K00376,C0105,2,2023-07-14,1.0,True
K00376,C0052,3,2023-07-14,0.5079,False
K00063,C0071,1,2023-07-15,1.0,True
K00063,C0008,2,2023-07-15,0.6952,False
K00063,C0097,3,2023-07-15,0.6906,False
K00631,C0052,1,2023-07-15,0.5079,False
K00631,C0022,2,2023-07-15,0.3629,False
K00631,C0060,3,2023-07-15,0.3561,True
K00044,C0094,1,2023-07-15,1.0,False
K00044,C0039,2,2023-07-15,1.0,True
K00044,C0056,3,2023-07-15,0.2414,False
K00652,C0032,1,2023-07-15,0.093,False
K00652,C0101,2,2023-07-15,0.5975,False
K00652,C0053,3,2023-07-15,0.5692,False
K00488,C0049,1,2023-07-16,0.8849,False
K00488,C0022,2,2023-07-16,0.3629,False
K00488,C0054,3,2023-07-16,0.1312,False
K00545,C0027,1,2023-07-17,0.1043,False
K00545,C0090,2,2023-07-17,0.6321,False
K00545,C0009,3,2023-07-17,0.5136,False
K00077,C0032,1,2023-07-17,0.093,False
K00077,C0048,2,2023-07-17,0.4161,False
K00077,C0008,3,2023-07-17,0.6952,False
K00300,C0031,1,2023-07-17,0.7895,True
K00300,C0114,2,2023-07-17,1.0,False
K00300,C0084,3,2023-07-17,0.9892,False
K00281,C0116,1,2023-07-17,1.0,False
K00281,C0107,2,2023-07-17,0.9289,False
K00281,C0073,3,2023-07-17,1.0,True
K00075,C0094,1,2023-07-19,1.0,True
K00075,C0101,2,2023-07-19,0.5975,False
K00075,C0082,3,2023-07-19,0.8074,False
K00534,C0052,1,2023-07-20,0.5079,False
K00534,C0022,2,2023-07-20,0.3629,False
K00534,C0094,3,2023-07-20,1.0,False
K00379,C0040,1,2023-07-20,0.7159,True
K00379,C0009,2,2023-07-20,0.5136,False
K00379,C0090,3,2023-07-20,0.6321,False
K00286,C0022,1,2023-07-20,0.3629,False
K00286,C0032,2,2023-07-20,0.093,False
K00286,C0040,3,2023-07-20,0.7159,False
K00284,C0110,1,2023-07-21,0.403,False
K00284,C0032,2,2023-07-21,0.093,False
K00284,C0048,3,2023-07-21,0.4161,False
K00426,C0119,1,2023-07-22,0.664,True
K00426,C0042,2,2023-07-22,0.387,False
K00426,C0087,3,2023-07-22,0.0267,False
K00629,C0012,1,2023-07-23,0.6089,False
K00629,C0006,2,2023-07-23,0.6721,False
K00629,C0101,3,2023-07-23,0.5975,False
K00380,C0103,1,2023-07-23,1.0,False
K00380,C0120,2,2023-07-23,0.7011,True
K00380,C0033,3,2023-07-23,0.4177,False
K00542,C0110,1,2023-07-24,0.403,False
K00542,C0008,2,2023-07-24,0.6952,False
K00542,C0103,3,2023-07-24,1.0,True
K00417,C0114,1,2023-07-24,1.0,False
K00417,C0007,2,2023-07-24,0.3312,False
K00417,C0085,3,2023-07-24,1.0,False
K00142,C0083,1,2023-07-24,0.5735,False
K00142,C0043,2,2023-07-24,0.3035,False
K00142,C0091,3,2023-07-24,0.3306,False
K00293,C0058,1,2023-07-25,1.0,False
K00293,C0040,2,2023-07-25,0.7159,False
K00293,C0084,3,2023-07-25,0.9892,True
K00141,C0119,1,2023-07-27,0.664,False
K00141,C0114,2,2023-07-27,1.0,False
K00141,C0025,3,2023-07-27,1.0,False
K00530,C0027,1,2023-07-27,0.1043,False
K00530,C0117,2,2023-07-27,0.9361,False
K00530,C0119,3,2023-07-27,0.664,False
K00002,C0024,1,2023-07-27,0.6241,True
K00002,C0079,2,2023-07-27,0.328,False
K00002,C0111,3,2023-07-27,0.7518,False
K00516,C0032,1,2023-08-02,0.093,False
K00516,C0095,2,2023-08-02,0.7468,False
K00516,C0076,3,2023-08-02,1.0,False
K00138,C0111,1,2023-08-03,0.7518,True
K00138,C0045,2,2023-08-03,0.8669,False
K00138,C0079,3,2023-08-03,0.328,False
K00103,C0119,1,2023-08-03,0.664,False
K00103,C0042,2,2023-08-03,0.387,False
K00103,C0110,3,2023-08-03,0.403,False
K00243,C0101,1,2023-08-04,0.5975,False
K00243,C0006,2,2023-08-04,0.6721,False
K00243,C0012,3,2023-08-04,0.6089,False
K00482,C0007,1,2023-08-04,0.3312,False
K00482,C0055,2,2023-08-04,0.4164,False
K00482,C0108,3,2023-08-04,0.9628,False
K00221,C0113,1,2023-08-05,1.0,True
K00221,C0027,2,2023-08-05,0.1043,False
K00221,C0104,3,2023-08-05,1.0,False
K00062,C0045,1,2023-08-07,0.8669,True
K00062,C0078,2,2023-08-07,0.3912,False
K00062,C0082,3,2023-08-07,0.8074,False
K00072,C0088,1,2023-08-08,1.0,True
K00072,C0104,2,2023-08-08,1.0,False
K00072,C0022,3,2023-08-08,0.3629,False
K00061,C0007,1,2023-08-08,0.3312,False
K00061,C0114,2,2023-08-08,1.0,True
K00061,C0082,3,2023-08-08,0.8074,False
K00644,C0097,1,2023-08-08,0.6906,False
K00644,C0101,2,2023-08-08,0.5975,False
K00644,C0024,3,2023-08-08,0.6241,True
K00608,C0082,1,2023-08-09,0.8074,False
K00608,C0101,2,2023-08-09,0.5975,False
K00608,C0063,3,2023-08-09,1.0,True
K00049,C0082,1,2023-08-09,0.8074,False
K00049,C0101,2,2023-08-09,0.5975,False
K00049,C0006,3,2023-08-09,0.6721,False
K00603,C0009,1,2023-08-10,0.5136,False
K00603,C0090,2,2023-08-10,0.6321,False
K00603,C0027,3,2023-08-10,0.1043,False
K00327,C0084,1,2023-08-10,0.9892,False
K00327,C0031,2,2023-08-10,0.7895,False
K00327,C0114,3,2023-08-10,1.0,False
K00375,C0110,1,2023-08-10,0.403,True
K00375,C0036,2,2023-08-10,1.0,False
K00375,C0032,3,2023-08-10,0.093,False
K00322,C0117,1,2023-08-11,0.9361,True
K00322,C0027,2,2023-08-11,0.1043,False
K00322,C0119,3,2023-08-11,0.664,False
K00182,C0078,1,2023-08-12,0.3912,False
K00182,C0082,2,2023-08-12,0.8074,True
K00182,C0033,3,2023-08-12,0.4177,False
K00064,C0040,1,2023-08-14,0.7159,False
K00064,C0058,2,2023-08-14,1.0,False
K00064,C0084,3,2023-08-14,0.9892,True
K00361,C0114,1,2023-08-15,1.0,True
K00361,C0007,2,2023-08-15,0.3312,False
K00361,C0033,3,2023-08-15,0.4177,False
K00161,C0093,1,2023-08-16,0.6848,False
K00161,C0101,2,2023-08-16,0.5975,True
K00161,C0095,3,2023-08-16,0.7468,False
K00571,C0022,1,2023-08-17,0.3629,False
K00571,C0058,2,2023-08-17,1.0,False
K00571,C0053,3,2023-08-17,0.5692,True
